CLO_0020170	RO_0001000		0.37686306103269795
127703	RO_0002160	NCBITaxon_9606	0.6933854252818938
CHEBI_139521	has_functional_parent	CHEBI_137811	0.02803224395800541
GO_0050684	RO_0002211	GO_0006397	0.3210089577444344
CHEBI_37597	is_enantiomer_of	CHEBI_49845	0.5336899986392803
CLO_0003737	OBI_0000295	CLO_0000003	0.5471374930974316
CLO_0011845	BFO_0000086	PATO_0000383	0.8529014894861149
PR_Q9Y295	RO_0002160	NCBITaxon_9606	0.5797103405233612
PR_P09417-1	RO_0002160	NCBITaxon_9606	0.3373667302124892
PR_O15123-3	RO_0002160	NCBITaxon_9606	0.5225050784582319
UBERON_3010069	BFO_0000050	UBERON_0009880	0.9512518226278359
CLO_0022137	RO_0001000		0.19201165680929233
51540	RO_0002160	NCBITaxon_9606	0.19832943097804556
VO_0011508	RO_0002292	VO_0010897	0.5418320739557138
PR_P28223	RO_0002160	NCBITaxon_9606	0.2931224360803245
CLO_0029773	BFO_0000086	PATO_0000383	0.733932620258303
PR_P0CG01	RO_0002160	NCBITaxon_9606	0.3321367347919838
CHEBI_84527	RO_0000087	CHEBI_75771	0.59612111210322
CLO_0032179	BFO_0000086	PATO_0000383	0.12601939344881985
344191	RO_0002160	NCBITaxon_9606	0.8741562436514233
56001	RO_0002160	NCBITaxon_9606	0.7010644708098469
CLO_0017269	RO_0001000		0.14407131180689092
PR_Q16563-1	RO_0002160	NCBITaxon_9606	0.4951906605245362
PR_Q9P2P1	has_gene_template	57523	0.21251728463595054
PR_Q15546-1	RO_0002160	NCBITaxon_9606	0.764492380953458
PR_P21127	RO_0002160	NCBITaxon_9606	0.5685003790286163
CHEBI_9143	RO_0000087	CHEBI_35856	0.6095226575668994
CLO_0003950	RO_0001000		0.30693006941270984
CLO_0014233	RO_0001000		0.9469895886870325
PR_000025637	RO_0002160	NCBITaxon_9606	0.03598952534398958
CLO_0016306	BFO_0000086	PATO_0000383	0.5436252558960073
PR_Q9Y5H5-2	RO_0002160	NCBITaxon_9606	0.7180852986710977
CHEBI_138961	RO_0000087	CHEBI_35610	0.9488796708338029
PR_O75023	has_gene_template	10990	0.38962526161787114
CHEBI_16104	has_functional_parent	CHEBI_30768	0.004474109710147389
PR_O75718	has_gene_template	10491	0.3037908446200226
CHEBI_140973	has_functional_parent	CHEBI_36009	0.7847204117445682
CHEBI_42944	RO_0000087	CHEBI_37733	0.40340441881891553
UBERON_0003355	BFO_0000050	UBERON_0001098	0.40308825729167685
CHEBI_133668	is_tautomer_of	CHEBI_82913	0.8779453611746517
GO_0042231	BFO_0000050	GO_0032616	0.3465435658568159
CHEBI_144982	BFO_0000051	CHEBI_144606	0.23843801756189398
PR_000046826	BFO_0000051	MOD_00037	0.5293858549934649
PR_P0DPK4	RO_0002160	NCBITaxon_9606	0.6572598688455064
PR_Q5SQH8-2	RO_0002160	NCBITaxon_9606	0.210994621524074
PR_P09874	has_gene_template	142	0.10371320940311923
PR_P48067-2	RO_0002160	NCBITaxon_9606	0.013719599168912078
UBERON_0013640	BFO_0000051	UBERON_0002424	0.7218411418378687
PR_Q13239-5	RO_0002160	NCBITaxon_9606	0.06268558842366156
GO_1900981	RO_0002212	GO_0002047	0.5623904085426772
54575	RO_0002160	NCBITaxon_9606	0.8099607256891509
CHEBI_17767	RO_0000087	CHEBI_76971	0.6217791556910478
CHEBI_66246	RO_0000087	CHEBI_35610	0.20252415274638824
7733	RO_0002160	NCBITaxon_9606	0.40870436339263994
PR_Q8IUG5	RO_0002160	NCBITaxon_9606	0.6026492761516803
UBERON_0005120	BFO_0000050	UBERON_0005129	0.21205906598981317
11015	RO_0002160	NCBITaxon_9606	0.3063638928830428
CLO_0018941	BFO_0000086	PATO_0000383	0.20649690537846122
PR_P54219-3	RO_0002160	NCBITaxon_9606	0.9972296847285669
CLO_0005668	RO_0001000		0.8878750645648233
CHEBI_58589	RO_0000087	CHEBI_77746	0.9917886142648549
DOID_0111682	IDO_0000664	GENO_0000147	0.851621356878362
PR_P40616	has_gene_template	400	0.5611904429682603
PR_Q13201	has_gene_template	22915	0.8602863428799209
CHEBI_46615	has_parent_hydride	CHEBI_35542	0.13687664207792005
CHEBI_2367	has_parent_hydride	CHEBI_35601	0.5421535792394567
CHEBI_76689	RO_0000087	CHEBI_59132	0.6097656298581331
CHEBI_145358	BFO_0000051	CHEBI_144850	0.47094004028280334
CLO_0007362	RO_0001000		0.6006595371674215
PR_Q08722	has_gene_template	961	0.3909083882419232
PR_Q9HAU0-2	RO_0002160	NCBITaxon_9606	0.7967513033638949
CHEBI_87284	is_conjugate_acid_of	CHEBI_87283	0.47041924323798634
PR_Q66PJ3-4	RO_0002160	NCBITaxon_9606	0.609406663249606
PR_000046316	lacks_part	SO_0000725	0.056076718462425124
CLO_0010528	BFO_0000086	PATO_0000383	0.736603065388712
PR_000047275	RO_0002160	NCBITaxon_9606	0.11913216894439582
PR_000036443	RO_0002160	NCBITaxon_9606	0.3781883797966622
VO_0000987	VO_0001243	NCBITaxon_9913	0.8366431221454602
CLO_0002407	OBI_0000295	CLO_0000003	0.18108573422885488
CHEBI_8983	RO_0000087	CHEBI_50629	0.26902146350006095
PR_Q07912-3	RO_0002160	NCBITaxon_9606	0.627062808541569
CHEBI_60808	BFO_0000051	CHEBI_60589	0.4368735397707637
CHEBI_25667	is_substituent_group_from	CHEBI_16196	0.7478695668831755
CLO_0018586	RO_0001000		0.35867029489693436
CLO_0022030	RO_0001000		0.8263182124504798
UBERON_0006792	BSPO_0000107	UBERON_0006791	0.07166868500128865
CHEBI_67286	RO_0000087	CHEBI_25212	0.6891618724673908
PR_P10588	RO_0002160	NCBITaxon_9606	0.1666618869225589
PR_P48167	RO_0002160	NCBITaxon_9606	0.0805713735963629
PR_Q86U86	has_gene_template	55193	0.650806872386713
PR_Q6ZTN6-3	RO_0002160	NCBITaxon_9606	0.7900179329346051
10622	RO_0002160	NCBITaxon_9606	0.8230244759511103
CHEBI_31374	RO_0000087	CHEBI_36047	0.47246742378629525
CHEBI_84406	RO_0000087	CHEBI_76924	0.06974477283201241
PR_O94777	RO_0002160	NCBITaxon_9606	0.4991888083462337
GO_0036064	BFO_0000050	GO_0005929	0.15108018609502327
PR_Q6UXZ0	RO_0002160	NCBITaxon_9606	0.09302718317302705
CLO_0013831	RO_0001000		0.9936822687776589
81621	RO_0002160	NCBITaxon_9606	0.07878109184991455
PR_P36952	RO_0002160	NCBITaxon_9606	0.8277310099833093
PR_Q6TCH7-2	RO_0002160	NCBITaxon_9606	0.42068798592803647
UBERON_0000314	BFO_0000050	UBERON_0001153	0.6266826666486407
CHEBI_67502	RO_0000087	CHEBI_76924	0.2675619661857349
CLO_0003717	RO_0001000		0.9947226667135408
CLO_0036989	RO_0001000		0.8904469352643719
PR_P14384-1	RO_0002160	NCBITaxon_9606	0.5863114179639652
PR_Q15063-7	RO_0002160	NCBITaxon_9606	0.6061982060139451
CLO_0016869	RO_0001000		0.922937558679841
PR_Q96NX5-2	RO_0002160	NCBITaxon_9606	0.38291334257099574
84659	RO_0002160	NCBITaxon_9606	0.030070072003871018
56928	RO_0002160	NCBITaxon_9606	0.803803439485704
CLO_0033496	BFO_0000086	PATO_0000384	0.7814147784460902
PR_Q6ZU67-5	RO_0002160	NCBITaxon_9606	0.11189261045916055
CHEBI_71628	RO_0000087	CHEBI_53000	0.6870675353383897
CHEBI_29681	RO_0000087	CHEBI_22587	0.06959403082524795
GO_0050716	RO_0002213	GO_0050701	0.9546820944586265
GO_1900956	RO_0002211	GO_1900883	0.3736117762088843
PR_Q6NSJ2-2	RO_0002160	NCBITaxon_9606	0.2112792405091326
CHEBI_141302	RO_0000087	CHEBI_76946	0.0820048196408677
CLO_0024671	RO_0001000		0.46801119478100417
PR_P46734-1	RO_0002160	NCBITaxon_9606	0.42951305230463566
CHEBI_74407	RO_0000087	CHEBI_25212	0.5582740955674719
PR_Q8NEX5	has_gene_template	259240	0.11136860942858307
VO_0004350	VO_0003355	NCBITaxon_12721	0.11469704277475201
CLO_0022002	CLO_0000179	EFO_0000253	0.38279543369765257
CHEBI_65571	RO_0000087	CHEBI_25212	0.71875600893593
CLO_0026733	BFO_0000086	PATO_0000383	0.4620918570891679
PR_O14647-1	RO_0002160	NCBITaxon_9606	0.2938239875479499
PR_Q8N9M5	RO_0002160	NCBITaxon_9606	0.5481417636076785
GO_0030956	BFO_0000050	GO_0005622	0.17460606098041398
CLO_0015919	BFO_0000086	PATO_0000383	0.6482561426140051
PR_Q5BLP8	RO_0002160	NCBITaxon_9606	0.8502553076749844
